country,iso_code,year,primary_energy_consumption,co2,total_ghg,co2_per_capita,co2_per_gdp,energy_per_capita,energy_per_gdp,coal_co2,flaring_co2,gas_co2,oil_co2,cumulative_co2,pop(m),gdp($b)
Sweden,SWE,2019,625.819,40.834,72.984,3.972,0.087,60948.945,1.34,8.115,0.536,1.78,28.523,4950.394,10.28,467.02
Sweden,SWE,2020,600.279,36.703,69.069,3.545,0.08,57891.91,1.314,6.649,0.445,1.442,26.363,4987.096,10.35,456.88
Sweden,SWE,2021,633.68,38.634,72.092,3.709,0.08,60540.156,1.316,6.992,0.009,1.901,27.953,5025.729,10.42,481.49
Sweden,SWE,2022,621.694,37.474,69.975,3.573,0.076,58931.953,1.258,6.914,0.012,1.55,25.997,5063.204,10.49,494.22
Sweden,SWE,2023,597.502,36.556,70.233,3.465,7.396780753315864e-11,56303.941,1.2089920378782513e-09,6.79,0.012,1.388,25.365,5099.76,10.55,494.22
Taiwan,TWN,1975,178.12,43.454,56.512,2.655,0.482,10761.406,1.975,8.046,0.0,2.818,29.235,625.146,16.37,90.17
Taiwan,TWN,1976,216.885,56.1,69.816,3.365,0.547,12863.22,2.113,7.907,0.0,3.382,40.487,681.246,16.67,102.64
Taiwan,TWN,1977,238.004,61.13,75.157,3.592,0.54,13860.417,2.104,8.098,0.0,3.525,44.403,742.376,17.02,113.12
Taiwan,TWN,1978,281.166,71.028,85.273,4.088,0.553,16082.369,2.188,9.453,0.0,3.499,52.417,813.404,17.37,128.5
Taiwan,TWN,1979,298.47,75.766,90.005,4.272,0.545,16774.137,2.147,11.824,0.0,3.389,54.682,889.17,17.74,139.01
Taiwan,TWN,1980,314.67,83.515,97.616,4.618,0.56,17384.787,2.11,14.759,0.0,3.448,58.371,972.684,18.09,149.14
Taiwan,TWN,1981,294.67,75.052,89.052,4.076,0.474,16014.19,1.861,13.479,0.0,2.946,51.554,1047.736,18.41,158.33
Taiwan,TWN,1982,329.014,75.385,89.36,4.026,0.46,17601.027,2.007,15.721,0.0,2.517,50.52,1123.121,18.72,163.94
Taiwan,TWN,1983,363.937,83.138,97.456,4.37,0.468,19178.699,2.047,21.431,0.0,2.609,51.794,1206.259,19.02,177.8
Taiwan,TWN,1984,379.65,84.865,99.397,4.396,0.432,19722.865,1.931,25.31,0.0,2.634,49.902,1291.124,19.31,196.63
Taiwan,TWN,1985,397.343,84.734,99.34,4.329,0.411,20364.154,1.925,27.0,0.0,2.378,48.248,1375.858,19.57,206.4
Taiwan,TWN,1986,432.425,94.333,108.939,4.763,0.409,21881.871,1.877,32.925,0.0,2.162,51.948,1470.191,19.81,230.4
Taiwan,TWN,1987,468.093,98.206,112.952,4.906,0.367,23409.428,1.748,36.116,0.0,2.191,52.179,1568.397,20.02,267.74
Taiwan,TWN,1988,517.021,113.093,128.113,5.592,0.404,25580.686,1.846,41.558,0.0,2.506,60.513,1681.491,20.22,280.14
Taiwan,TWN,1989,548.298,123.126,138.289,6.03,0.406,26871.564,1.808,43.685,0.0,2.546,68.005,1804.617,20.42,303.19
Taiwan,TWN,1990,584.232,124.258,140.221,6.033,0.389,28379.809,1.828,40.901,0.0,3.433,69.241,1928.875,20.59,319.54
Taiwan,TWN,1991,617.289,133.631,149.842,6.43,0.387,29719.355,1.788,44.467,0.0,5.934,72.533,2062.506,20.78,345.21
Taiwan,TWN,1992,655.841,142.432,158.932,6.788,0.382,31301.725,1.761,51.695,0.0,6.134,72.749,2204.938,20.98,372.5
Taiwan,TWN,1993,693.913,154.046,170.671,7.275,0.388,32846.836,1.75,56.965,0.0,5.855,77.348,2358.984,21.17,396.58
Taiwan,TWN,1994,736.462,161.564,178.474,7.565,0.38,34586.336,1.732,60.072,0.0,7.794,80.439,2520.548,21.36,425.3
Taiwan,TWN,1995,782.521,170.064,187.472,7.897,0.376,36471.254,1.732,62.47,0.0,8.438,86.391,2690.612,21.53,451.74
Taiwan,TWN,1996,814.729,178.059,195.425,8.202,0.373,37697.25,1.705,70.602,0.0,8.861,85.951,2868.671,21.71,477.92
Taiwan,TWN,1997,862.253,190.782,208.479,8.717,0.378,39616.754,1.709,80.014,0.0,10.089,87.287,3059.453,21.89,504.5
Taiwan,TWN,1998,912.751,200.546,218.285,9.095,0.383,41652.133,1.741,85.37,0.0,12.642,90.968,3259.999,22.05,524.13
Taiwan,TWN,1999,955.304,208.023,225.953,9.369,0.373,43310.273,1.713,87.166,0.0,12.684,97.428,3468.022,22.2,557.64
Taiwan,TWN,2000,1021.106,226.934,245.177,10.161,0.384,46006.68,1.727,104.155,0.0,13.908,98.384,3694.956,22.33,591.15
Taiwan,TWN,2001,1053.746,231.431,251.027,10.31,0.397,47183.094,1.809,110.988,0.0,15.731,94.737,3926.387,22.45,582.37
Taiwan,TWN,2002,1095.924,238.567,259.5,10.572,0.389,48773.605,1.788,119.439,0.0,17.492,90.987,4164.955,22.57,612.81
Taiwan,TWN,2003,1145.434,249.129,269.988,10.992,0.392,50697.074,1.8,129.246,0.0,18.393,91.148,4414.083,22.66,636.24
Taiwan,TWN,2004,1193.288,259.367,280.57,11.403,0.384,52560.578,1.767,134.814,0.0,21.502,92.36,4673.451,22.75,675.27
Taiwan,TWN,2005,1208.752,266.888,288.219,11.693,0.376,53024.004,1.704,137.865,0.0,22.35,95.416,4940.338,22.82,709.31
Taiwan,TWN,2006,1241.097,276.536,298.482,12.068,0.371,54255.691,1.664,145.391,0.0,23.566,96.566,5216.875,22.91,745.97
Taiwan,TWN,2007,1292.834,280.076,302.97,12.174,0.354,56351.52,1.633,154.615,0.0,25.013,90.079,5496.95,23.01,791.9
Taiwan,TWN,2008,1244.95,266.885,289.051,11.56,0.336,54132.203,1.567,148.804,0.0,26.936,81.856,5763.835,23.09,794.39
Taiwan,TWN,2009,1208.296,253.033,275.265,10.923,0.325,52434.082,1.551,140.933,0.0,26.107,77.525,6016.868,23.16,779.02
Taiwan,TWN,2010,1294.536,270.715,293.494,11.657,0.315,56081.582,1.506,151.222,0.0,32.716,78.161,6287.583,23.22,859.49
Taiwan,TWN,2011,1290.155,276.774,299.126,11.892,0.311,55746.93,1.452,154.588,0.0,36.27,76.34,6564.357,23.27,888.55
Taiwan,TWN,2012,1279.383,273.282,295.947,11.706,0.301,55064.988,1.409,152.382,0.0,38.416,73.151,6837.639,23.35,908.29
Taiwan,TWN,2013,1304.699,274.576,297.523,11.726,0.295,55922.867,1.402,154.454,0.0,38.032,72.223,7112.215,23.42,930.85
Taiwan,TWN,2014,1333.879,276.96,300.05,11.799,0.284,56948.598,1.368,155.357,0.0,40.124,72.751,7389.175,23.47,974.78
Taiwan,TWN,2015,1332.942,276.263,299.357,11.741,0.279,56691.645,1.348,152.682,0.0,43.517,71.719,7665.438,23.53,989.07
Taiwan,TWN,2016,1339.75,280.188,303.617,11.879,0.277,56782.355,1.326,152.786,0.0,44.967,75.327,7945.626,23.59,1010.48
Taiwan,TWN,2017,1340.755,285.73,309.262,12.09,0.274,56655.562,1.284,156.004,0.0,49.526,73.938,8231.356,23.63,1043.94
Taiwan,TWN,2018,1356.779,283.897,307.758,11.999,0.265,57184.871,1.264,152.322,0.0,51.808,73.364,8515.253,23.66,1073.03
Taiwan,TWN,2019,1330.691,274.445,298.446,11.593,0.248,55963.73,1.203,148.311,0.0,50.045,69.589,8789.698,23.67,1105.91
Taiwan,TWN,2020,1291.713,272.202,296.195,11.503,0.238,54224.758,1.13,144.005,0.0,56.322,65.372,9061.9,23.66,1143.37
Taiwan,TWN,2021,1372.941,283.571,307.925,12.037,0.233,57541.781,1.127,162.154,0.0,58.572,56.084,9345.472,23.56,1218.01
Taiwan,TWN,2022,1318.859,273.669,297.782,11.685,0.219,55197.621,1.057,153.93,0.0,61.323,51.966,9619.141,23.42,1247.87
Taiwan,TWN,2023,1258.005,261.153,285.47,11.2,2.092790114354861e-10,52584.988,1.0081218396147036e-09,145.029,0.0,61.062,49.087,9880.293,23.32,1247.87
Thailand,THA,1975,110.117,24.254,325.934,0.592,0.184,2691.797,0.834,0.63,0.178,0.018,21.776,237.54,40.94,132.01
Thailand,THA,1976,116.284,28.564,332.389,0.682,0.198,2776.467,0.807,0.736,0.178,0.009,25.795,266.104,41.9,144.06
Thailand,THA,1977,127.923,31.878,332.621,0.744,0.201,2985.793,0.808,0.63,0.178,0.008,28.957,297.982,42.84,158.27
Thailand,THA,1978,136.443,34.76,323.805,0.794,0.2,3114.648,0.784,0.795,0.178,0.019,31.709,332.742,43.79,173.96
Thailand,THA,1979,145.007,36.396,300.934,0.814,0.199,3239.655,0.792,1.539,0.178,0.033,32.547,369.138,44.72,183.05
Thailand,THA,1980,145.361,39.751,319.769,0.871,0.208,3178.149,0.759,1.729,0.178,0.033,35.713,408.888,45.65,191.44
Thailand,THA,1981,146.198,37.541,327.182,0.806,0.185,3128.747,0.721,1.847,0.178,0.578,32.489,446.429,46.58,202.77
Thailand,THA,1982,149.822,37.357,282.65,0.787,0.175,3140.91,0.701,2.576,0.178,2.493,29.562,483.786,47.49,213.62
Thailand,THA,1983,164.249,41.785,271.255,0.863,0.185,3374.707,0.728,2.451,0.178,2.984,33.402,525.57,48.42,225.51
Thailand,THA,1984,182.116,45.155,322.862,0.915,0.189,3668.979,0.764,2.781,0.178,4.478,34.607,570.725,49.35,238.52
Thailand,THA,1985,190.292,47.865,303.439,0.952,0.192,3761.084,0.762,5.98,0.178,5.753,33.027,618.59,50.27,249.62
Thailand,THA,1986,202.471,48.97,327.562,0.957,0.186,3928.264,0.769,6.108,0.178,5.61,34.203,667.56,51.18,263.41
Thailand,THA,1987,231.109,53.814,290.886,1.033,0.187,4403.827,0.801,9.54,0.178,8.393,32.152,721.374,52.07,288.52
Thailand,THA,1988,260.108,60.732,271.884,1.147,0.186,4869.932,0.796,9.824,0.178,10.017,36.609,782.106,52.97,326.88
Thailand,THA,1989,300.998,71.696,269.952,1.331,0.196,5540.785,0.821,11.964,0.178,10.339,43.91,853.802,53.85,366.69
Thailand,THA,1990,353.898,86.563,284.133,1.581,0.212,6407.894,0.868,16.594,0.178,10.28,53.221,940.365,54.74,407.63
Thailand,THA,1991,390.453,95.045,274.872,1.708,0.217,6959.961,0.892,19.425,0.178,13.129,56.495,1035.41,55.64,437.87
Thailand,THA,1992,427.205,105.513,274.914,1.867,0.223,7502.845,0.902,20.79,0.178,14.074,62.417,1140.923,56.53,473.48
Thailand,THA,1993,484.76,121.855,297.767,2.123,0.239,8390.328,0.951,23.109,0.178,16.01,70.672,1262.778,57.41,509.7
Thailand,THA,1994,544.837,136.87,314.637,2.349,0.251,9295.968,0.999,26.664,0.178,18.252,78.419,1399.649,58.26,545.36
Thailand,THA,1995,615.065,153.65,328.666,2.6,0.263,10350.308,1.053,30.339,0.241,18.956,88.777,1553.299,59.1,584.01
Thailand,THA,1996,695.961,173.566,347.119,2.897,0.284,11558.681,1.139,36.777,0.248,22.27,96.915,1726.864,59.92,611.29
Thailand,THA,1997,732.639,181.203,348.767,2.984,0.308,12012.622,1.243,38.024,0.251,28.148,95.44,1908.067,60.72,589.24
Thailand,THA,1998,675.039,159.704,322.653,2.596,0.296,10932.647,1.252,30.637,0.227,30.146,85.415,2067.771,61.52,539.32
Thailand,THA,1999,715.286,167.235,331.495,2.684,0.299,11455.089,1.281,32.373,0.275,33.856,84.654,2235.006,62.3,558.46
Thailand,THA,2000,741.691,167.352,328.485,2.656,0.289,11760.442,1.281,33.1,0.287,39.32,79.347,2402.358,63.01,579.22
Thailand,THA,2001,782.208,172.267,336.483,2.706,0.289,12289.235,1.311,36.81,0.288,42.534,75.165,2574.625,63.65,596.45
Thailand,THA,2002,847.941,184.665,349.93,2.873,0.293,13203.159,1.346,39.244,0.276,46.469,78.938,2759.29,64.27,630.18
Thailand,THA,2003,911.69,191.088,364.47,2.946,0.284,14074.299,1.355,39.903,0.364,49.47,83.86,2950.378,64.87,672.6
Thailand,THA,2004,989.731,207.331,383.577,3.168,0.291,15154.089,1.39,44.763,0.453,52.102,91.753,3157.709,65.45,712.17
Thailand,THA,2005,1021.117,214.325,394.71,3.246,0.29,15513.462,1.381,48.333,0.456,54.462,90.839,3372.034,66.02,739.24
Thailand,THA,2006,1042.998,215.825,399.545,3.242,0.279,15726.867,1.349,51.313,0.398,55.579,87.308,3587.858,66.57,773.07
Thailand,THA,2007,1078.653,224.083,433.215,3.339,0.276,16141.031,1.329,57.803,0.384,59.253,84.633,3811.941,67.1,811.67
Thailand,THA,2008,1078.545,224.249,430.309,3.316,0.273,16019.202,1.312,62.251,0.373,63.7,78.484,4036.19,67.62,822.02
Thailand,THA,2009,1108.913,228.836,439.17,3.359,0.282,16352.36,1.364,62.403,0.418,67.513,79.822,4265.026,68.12,812.86
Thailand,THA,2010,1179.445,241.019,468.357,3.514,0.277,17276.059,1.356,64.008,0.395,77.345,80.785,4506.045,68.58,870.11
Thailand,THA,2011,1212.482,244.878,462.434,3.549,0.28,17645.639,1.388,65.35,0.697,76.017,84.609,4750.923,69.01,873.64
Thailand,THA,2012,1292.871,262.348,470.506,3.778,0.28,18694.713,1.38,68.155,0.999,83.615,90.833,5013.271,69.44,936.92
Thailand,THA,2013,1312.864,263.754,468.18,3.776,0.274,18868.783,1.365,67.149,0.806,85.504,91.381,5277.024,69.85,962.1
Thailand,THA,2014,1357.17,272.488,474.804,3.881,0.28,19398.961,1.397,73.794,0.742,87.093,91.137,5549.512,70.22,971.56
Thailand,THA,2015,1377.446,277.099,459.068,3.928,0.277,19595.387,1.375,72.142,0.803,88.912,95.218,5826.611,70.54,1002.01
Thailand,THA,2016,1405.572,284.045,461.967,4.009,0.274,19906.965,1.356,73.6,0.709,87.759,98.924,6110.656,70.86,1036.43
Thailand,THA,2017,1432.683,283.348,454.475,3.982,0.262,20207.6,1.327,73.824,0.7,85.289,101.146,6394.004,71.16,1079.73
Thailand,THA,2018,1478.376,288.305,449.533,4.039,0.256,20784.785,1.314,78.564,0.613,84.332,102.33,6682.309,71.38,1125.33
Thailand,THA,2019,1479.745,281.877,435.538,3.941,0.245,20751.527,1.288,70.06,0.591,85.27,103.652,6964.186,71.52,1149.13
Thailand,THA,2020,1375.758,271.923,425.391,3.796,0.252,19247.928,1.276,74.799,0.606,78.28,96.312,7236.109,71.64,1078.33
Thailand,THA,2021,1386.81,267.142,421.067,3.724,0.244,19368.557,1.266,76.648,0.5,77.923,90.92,7503.251,71.73,1095.19
Thailand,THA,2022,1387.893,272.573,426.32,3.8,0.242,19357.754,1.235,69.809,0.409,75.532,105.828,7775.825,71.74,1124.14
Thailand,THA,2023,1390.812,264.389,416.852,3.687,2.351922358425107e-10,19370.299,1.237223121675236e-09,59.327,0.395,81.075,104.343,8040.213,71.7,1124.14
Turkey,TUR,1975,233.686,65.419,151.373,1.594,0.282,5890.216,1.008,21.002,0.22,0.04,39.315,909.706,41.05,231.79
Turkey,TUR,1976,263.195,73.359,165.575,1.751,0.29,6498.479,1.039,23.625,0.22,0.04,43.884,983.066,41.9,253.39
Turkey,TUR,1977,288.084,81.121,173.974,1.897,0.305,6960.955,1.084,23.937,0.22,0.04,50.677,1064.186,42.77,265.74
Turkey,TUR,1978,305.026,76.714,197.274,1.758,0.279,7212.347,1.11,20.419,0.22,0.04,49.087,1140.9,43.65,274.8
Turkey,TUR,1979,287.262,75.038,174.458,1.686,0.274,6651.51,1.048,25.025,0.22,0.004,43.62,1215.938,44.51,274.0
Turkey,TUR,1980,298.498,75.212,168.841,1.656,0.275,6770.334,1.092,24.193,0.22,0.044,45.049,1291.15,45.41,273.44
Turkey,TUR,1981,301.189,79.186,156.497,1.709,0.276,6695.796,1.05,27.242,0.22,0.029,45.042,1370.336,46.32,286.82
Turkey,TUR,1982,328.681,86.21,159.304,1.822,0.285,7153.021,1.085,31.145,0.22,0.073,47.836,1456.546,47.32,302.87
Turkey,TUR,1983,339.712,89.812,192.361,1.854,0.284,7223.863,1.076,34.649,0.22,0.015,49.03,1546.359,48.45,315.76
Turkey,TUR,1984,357.704,94.906,187.939,1.914,0.283,7435.625,1.065,38.83,0.22,0.073,48.975,1641.265,49.57,335.72
Turkey,TUR,1985,386.093,105.662,188.476,2.085,0.298,7851.291,1.088,46.8,0.22,0.125,50.944,1746.927,50.69,354.84
Turkey,TUR,1986,420.703,115.618,219.647,2.233,0.303,8376.549,1.102,52.227,0.22,0.846,53.747,1862.545,51.78,381.73
Turkey,TUR,1987,479.594,128.442,219.435,2.431,0.308,9357.895,1.149,55.49,0.22,1.378,61.982,1990.987,52.84,417.32
Turkey,TUR,1988,527.385,124.728,226.811,2.314,0.286,10088.486,1.21,53.725,0.22,2.305,58.877,2115.715,53.91,435.88
Turkey,TUR,1989,517.613,137.57,229.057,2.502,0.31,9710.353,1.168,58.723,0.22,5.474,63.149,2253.285,54.98,443.26
Turkey,TUR,1990,561.306,151.615,243.461,2.707,0.311,10332.53,1.153,70.204,0.22,7.647,60.12,2404.9,56.02,486.76
Turkey,TUR,1991,573.129,158.126,240.267,2.774,0.318,10360.026,1.151,74.99,0.263,9.145,58.789,2563.026,57.01,498.03
Turkey,TUR,1992,602.786,164.065,244.94,2.829,0.307,10706.295,1.127,75.08,0.254,9.926,63.246,2727.091,57.99,535.08
Turkey,TUR,1993,655.228,171.139,255.17,2.901,0.292,11435.848,1.118,70.566,0.231,11.088,73.136,2898.229,59.0,586.26
Turkey,TUR,1994,634.501,167.566,236.249,2.791,0.298,10881.467,1.129,68.585,0.219,11.348,70.63,3065.795,60.03,562.01
Turkey,TUR,1995,710.107,181.355,250.183,2.972,0.297,11973.709,1.162,71.101,0.209,14.441,78.056,3247.15,61.02,610.88
Turkey,TUR,1996,774.638,199.647,271.9,3.223,0.301,12847.721,1.169,82.694,0.208,16.82,82.12,3446.797,61.95,662.7
Turkey,TUR,1997,810.281,212.108,297.777,3.375,0.294,13223.166,1.122,90.549,0.206,20.788,81.899,3658.905,62.85,722.43
Turkey,TUR,1998,830.685,212.135,296.961,3.328,0.281,13346.017,1.101,94.057,0.194,21.658,77.471,3871.041,63.73,754.6
Turkey,TUR,1999,808.918,207.928,286.698,3.219,0.287,12802.255,1.116,84.306,0.178,26.718,78.876,4078.968,64.59,725.08
Turkey,TUR,2000,863.54,229.937,317.786,3.514,0.293,13468.915,1.1,98.619,0.168,30.118,82.614,4308.905,65.43,785.06
Turkey,TUR,2001,784.469,213.581,304.604,3.224,0.292,12055.402,1.071,84.601,0.155,32.578,78.145,4522.486,66.25,732.28
Turkey,TUR,2002,859.186,221.226,296.86,3.299,0.278,13020.211,1.079,87.32,0.148,34.766,80.255,4743.712,67.05,796.07
Turkey,TUR,2003,909.418,236.766,334.44,3.49,0.279,13600.33,1.072,92.078,0.145,43.193,81.859,4980.478,67.83,848.55
Turkey,TUR,2004,973.841,244.769,328.69,3.568,0.263,14366.604,1.046,93.453,0.14,44.368,85.843,5225.246,68.59,931.15
Turkey,TUR,2005,996.115,264.871,338.216,3.82,0.26,14498.5,0.979,102.178,0.142,54.859,84.446,5490.117,69.33,1017.38
Turkey,TUR,2006,1105.051,282.368,352.301,4.031,0.257,15876.872,1.007,111.676,0.135,62.166,83.084,5772.485,70.05,1096.83
Turkey,TUR,2007,1173.72,313.693,383.897,4.434,0.271,16655.863,1.013,126.159,0.133,72.005,87.866,6086.178,70.75,1158.41
Turkey,TUR,2008,1176.681,310.622,378.406,4.341,0.263,16498.441,0.997,122.958,0.135,71.548,86.88,6396.8,71.56,1179.87
Turkey,TUR,2009,1192.738,316.412,395.25,4.366,0.282,16514.057,1.062,130.449,0.138,71.36,83.74,6713.213,72.46,1122.76
Turkey,TUR,2010,1253.167,316.193,390.87,4.311,0.255,17120.85,1.01,129.772,0.156,71.655,80.523,7029.406,73.35,1240.5
Turkey,TUR,2011,1337.026,342.057,427.091,4.609,0.251,18025.576,0.98,135.425,0.151,86.048,84.197,7371.463,74.22,1364.78
Turkey,TUR,2012,1421.041,356.107,459.346,4.736,0.249,18877.383,0.994,141.827,0.144,87.094,89.728,7727.57,75.2,1430.13
Turkey,TUR,2013,1412.188,347.332,462.882,4.546,0.224,18441.619,0.91,125.598,0.146,86.692,94.357,8074.902,76.4,1551.49
Turkey,TUR,2014,1454.355,364.028,483.129,4.665,0.224,18618.826,0.893,130.464,0.145,93.537,98.998,8438.931,78.04,1628.13
Turkey,TUR,2015,1589.021,384.93,510.196,4.811,0.223,19951.004,0.92,139.39,0.155,96.438,108.643,8823.86,80.01,1727.19
Turkey,TUR,2016,1669.239,405.95,537.192,4.972,0.227,20602.953,0.935,152.272,0.158,91.852,117.847,9229.811,81.65,1784.59
Turkey,TUR,2017,1787.342,430.901,567.014,5.186,0.225,21772.998,0.932,158.615,0.157,104.89,120.765,9660.711,83.08,1918.47
Turkey,TUR,2018,1787.873,422.059,551.631,5.0,0.214,21590.242,0.905,163.563,0.174,95.751,116.358,10082.77,84.42,1975.64
Turkey,TUR,2019,1849.167,402.692,543.94,4.718,0.202,22150.566,0.929,165.994,0.183,83.614,114.354,10485.462,85.36,1991.12
Turkey,TUR,2020,1821.776,412.927,566.476,4.796,0.203,21652.902,0.898,159.296,0.195,92.29,114.069,10898.389,86.09,2029.75
Turkey,TUR,2021,1951.151,452.703,614.056,5.222,0.2,23015.531,0.863,166.226,0.21,115.652,119.998,11351.091,86.69,2260.2
Turkey,TUR,2022,1972.118,437.305,606.481,5.023,0.183,23108.615,0.827,168.425,0.21,98.903,125.125,11788.396,87.06,2386.0
Turkey,TUR,2023,1945.299,432.077,611.703,4.951,1.8108843252305113e-10,22668.203,8.152971500419112e-10,157.878,0.21,97.466,131.864,12220.475,87.27,2386.0
Turkmenistan,TKM,1975,143.104,25.355,56.306,10.164,1.3039660226710554e-09,5.736610739949988e-05,7.359603774731561e-09,1.377,0.356,8.135,14.794,460.056,2.49,19.44
Turkmenistan,TKM,1976,143.104,26.328,58.283,10.29,1.3540058152192287e-09,5.593220471474592e-05,7.359603774731561e-09,1.399,0.392,8.852,14.994,486.384,2.56,19.44
Turkmenistan,TKM,1977,143.104,27.222,60.36,10.374,1.399982767468013e-09,5.453768692736554e-05,7.359603774731561e-09,1.404,0.418,9.375,15.332,513.606,2.62,19.44
Turkmenistan,TKM,1978,143.104,28.163,62.397,10.465,1.4483768525531427e-09,5.3176846905498734e-05,7.359603774731561e-09,1.365,0.439,9.61,16.07,541.768,2.69,19.44
Turkmenistan,TKM,1979,143.104,28.391,64.038,10.285,1.4601025182273292e-09,5.184247573325528e-05,7.359603774731561e-09,1.355,0.236,10.143,16.012,570.16,2.76,19.44
Turkmenistan,TKM,1980,143.104,29.493,66.864,10.414,1.517,5.052748727932799e-05,7.359603774731561e-09,1.438,0.238,10.663,16.511,599.653,2.83,19.44
Turkmenistan,TKM,1981,143.104,28.959,67.561,9.961,1.474,4.922409718787257e-05,7.285411400274318e-09,1.245,0.226,10.914,15.93,628.612,2.91,19.64
Turkmenistan,TKM,1982,143.104,29.504,68.556,9.882,1.487,4.793193386716829e-05,7.210644200758783e-09,1.255,0.224,11.49,15.916,658.116,2.99,19.85
Turkmenistan,TKM,1983,143.104,29.928,70.596,9.756,1.481,4.665113845481796e-05,7.083479015617919e-09,1.229,0.217,12.162,15.687,688.044,3.07,20.2
Turkmenistan,TKM,1984,143.104,30.198,72.105,9.574,1.511,4.537107492517628e-05,7.161877390708983e-09,1.206,0.211,13.005,15.141,718.241,3.15,19.98
Turkmenistan,TKM,1985,143.104,32.545,76.577,10.022,1.624,44074.227,7.139,1.408,0.231,14.624,15.655,750.787,3.25,20.05
Turkmenistan,TKM,1986,178.107,35.807,81.452,10.696,1.737,53377.156,8.638,1.415,0.202,22.2,11.35,786.594,3.35,20.62
Turkmenistan,TKM,1987,177.183,36.377,83.521,10.536,1.722,51649.34,8.387,1.404,0.185,24.233,9.915,822.971,3.45,21.13
Turkmenistan,TKM,1988,178.383,37.188,85.637,10.448,1.613,50603.449,7.738,1.242,0.408,24.872,10.027,860.159,3.56,23.05
Turkmenistan,TKM,1989,183.29,37.637,86.441,10.276,1.781,50614.422,8.675,1.444,0.398,25.288,9.874,897.796,3.66,21.13
Turkmenistan,TKM,1990,161.008,33.344,81.606,8.867,1.573,43278.375,7.594,1.416,0.263,16.75,14.307,931.14,3.76,21.2
Turkmenistan,TKM,1991,146.229,30.425,79.435,7.89,1.489,38261.926,7.155,1.207,0.245,16.413,11.989,961.565,3.86,20.44
Turkmenistan,TKM,1992,137.78,31.994,69.572,8.111,1.821,35090.969,7.842,1.59,0.773,12.617,17.34,993.559,3.94,17.57
Turkmenistan,TKM,1993,127.521,27.516,70.236,6.824,1.526,31629.664,7.07,0.359,0.773,17.922,8.789,1021.075,4.03,18.04
Turkmenistan,TKM,1994,135.595,34.216,65.907,8.312,2.267,32807.488,8.985,0.0,0.773,24.346,8.813,1055.292,4.12,15.09
Turkmenistan,TKM,1995,104.27,34.569,64.683,8.248,2.44,24669.764,7.36,0.0,0.636,25.645,8.111,1089.861,4.19,14.17
Turkmenistan,TKM,1996,157.83,31.654,62.436,7.424,2.368,36695.25,11.808,0.264,1.049,20.738,9.42,1121.515,4.26,13.37
Turkmenistan,TKM,1997,123.346,31.196,53.672,7.193,2.601,28266.512,10.282,0.0,0.64,21.166,9.209,1152.711,4.34,12.0
Turkmenistan,TKM,1998,140.64,33.446,58.795,7.583,2.584,31736.244,10.864,0.0,1.42,20.035,11.809,1186.156,4.41,12.95
Turkmenistan,TKM,1999,123.281,39.797,73.307,8.859,2.609,27389.15,8.083,0.0,2.191,24.518,12.906,1225.953,4.49,15.25
Turkmenistan,TKM,2000,129.937,39.361,82.046,8.589,2.151,28438.062,7.101,0.0,1.895,24.948,12.337,1265.315,4.58,18.3
Turkmenistan,TKM,2001,152.16,34.034,75.327,7.279,1.527,32827.773,6.829,0.0,1.871,20.372,11.611,1299.349,4.68,22.28
Turkmenistan,TKM,2002,130.345,30.131,74.051,6.317,1.155,27739.066,4.996,0.0,2.306,14.52,13.124,1329.48,4.77,26.09
Turkmenistan,TKM,2003,167.964,40.568,89.492,8.341,1.313,35294.043,5.434,0.0,3.001,22.552,14.836,1370.047,4.86,30.91
Turkmenistan,TKM,2004,186.743,49.355,99.309,9.954,1.376,38745.031,5.208,0.0,2.909,30.884,15.345,1419.402,4.96,35.86
Turkmenistan,TKM,2005,175.535,47.929,97.959,9.487,1.169,35927.703,4.281,0.0,2.492,29.821,15.359,1467.331,5.05,41.0
Turkmenistan,TKM,2006,180.042,49.5,101.123,9.617,1.076,36342.449,3.912,0.0,2.626,31.518,14.997,1516.831,5.15,46.02
Turkmenistan,TKM,2007,165.961,49.183,100.604,9.379,0.951,33027.777,3.21,0.0,2.424,30.718,15.679,1566.014,5.24,51.69
Turkmenistan,TKM,2008,154.485,59.438,113.421,11.12,0.991,30290.566,2.575,0.0,2.772,40.073,16.202,1625.452,5.35,60.0
